(0              , 1              )   (1              , -24            )   (-23            , 252            )   (229            , -1496          )   (-1267          , 5358           )   (4091           , -11064         )   (-6973          , 9452           )   (2479           , 7704           )   (10183          , -17067         )   (-6884          , -11984         )   (-18868         , 23712          )   (4844           , 32544          )   (37388          , -15112         )   (22276          , -69024         )   (-46748         , -48048         )   (-94796         , 61984          )   (-32812         , 165438         )   (132626         , 124176         )   (256802         , -107848        )   (148954         , -392496        )   (-243542        , -453492        )   (-697034        , -67184         )   (-764218        , 705432         )   (-58786         , 1410864        )   (1352078        , 1352078        )   (2704156        , 0              )   (2704156        , -2496144       )   (208012         , -4992288       )   (-4784276       , -5527176       )   (-10311452      , -2139552       )   (-12451004      , 5824336        )   (-6626668       , 16403232       )   (9776564        , 24448839       )   (34225403       , 22524728       )   (56750131       , 3665556        )   (60415687       , -34306248      )   (26109439       , -84112886      )   (-58003447      , -126055272     )   (-184058719     , -129228444     )   (-313287163     , -59037688      )   (-372324851     , 108271419      )   (-264053432     , 365829168      )   (101775736      , 656080336      )   (757856072      , 858655872      )   (1616511944     , 796548144      )   (2413060088     , 270728768      )   (2683788856     , -870550944     )   (1813237912     , -2629965888    )   (-816727976     , -4741985876    )   (-5558713852    , -6567785952    )   (-12126499804   , -7052140560    )   

(0              , 1              )   (1              , -25            )   (-24            , 275            )   (251            , -1725          )   (-1474          , 6625           )   (5151           , -15155         )   (-10004         , 16425          )   (6421           , 5225           )   (11646          , -27250         )   (-15604         , -5100          )   (-20704         , 42580          )   (21876          , 27700          )   (49576          , -52500         )   (-2924          , -91300         )   (-94224         , -1300          )   (-95524         , 156780         )   (61256          , 198250         )   (259506         , -8450          )   (251056         , -364650        )   (-113594        , -541450        )   (-655044        , -209950        )   (-864994        , 629850         )   (-235144        , 1469650        )   (1234506        , 1469650        )   (2704156        , 0              )   (2704156        , -2704156       )   (0              , -5200300       )   (-5200300       , -5200300       )   (-10400600      , -742900        )   (-11143500      , 8171900        )   (-2971600       , 18275340       )   (15303740       , 23029900       )   (38333640       , 14672275       )   (53005915       , -11700675      )   (41305240       , -53084575      )   (-11779335      , -94721935      )   (-106501270     , -110222325     )   (-216723595     , -68051825      )   (-284775420     , 54830275       )   (-229945145     , 254249475      )   (24304330       , 480596270      )   (504900600      , 629882600      )   (1134783200     , 554304600      )   (1689087800     , 100799800      )   (1789887600     , -819963800     )   (969923800      , -2142331320    )   (-1172407520    , -3554339800    )   (-4726747320    , -4443203800    )   (-9169951120    , -3925257900    )   (-13095209020   , -1009072100    )   (-14104281120   , 5074359244     )   

(0              , 1              )   (1              , -26            )   (-25            , 299            )   (274            , -1976          )   (-1702          , 8099           )   (6397           , -20306         )   (-13909         , 26429          )   (12520          , -1196          )   (11324          , -38896         )   (-27572         , 10504          )   (-17068         , 63284          )   (46216          , 5824           )   (52040          , -102076        )   (-50036         , -88376         )   (-138412        , 92924          )   (-45488         , 252304         )   (206816         , 136994         )   (343810         , -267956        )   (75854          , -615706        )   (-539852        , -427856        )   (-967708        , 445094         )   (-522614        , 1494844        )   (972230         , 1704794        )   (2677024        , 235144         )   (2912168        , -2704156       )   (208012         , -5408312       )   (-5200300       , -5200300       )   (-10400600      , 0              )   (-10400600      , 9657700        )   (-742900        , 19315400       )   (18572500       , 21246940       )   (39819440       , 7726160        )   (47545600       , -23661365      )   (23884235       , -64706590      )   (-40822355      , -94389815      )   (-135212170     , -82942600      )   (-218154770     , -3721055       )   (-221875825     , 148671770      )   (-73204055      , 339605695      )   (266401640      , 484194620      )   (750596260      , 456291940      )   (1206888200     , 124982000      )   (1331870200     , -580478600     )   (751391600      , -1588288000    )   (-836896400     , -2609851400    )   (-3446747800    , -3112255120    )   (-6559002920    , -2381932280    )   (-8940935200    , 283543520      )   (-8657391680    , 5244693220     )   (-3412698460    , 12086136920    )   (8673438460     , 19178640364    )   

(0              , 1              )   (1              , -27            )   (-26            , 324            )   (298            , -2250          )   (-1952          , 9801           )   (7849           , -26703         )   (-18854         , 40338          )   (21484          , -13716         )   (7768           , -50220         )   (-42452         , 38076          )   (-4376          , 80352          )   (75976          , -40392         )   (35584          , -154116        )   (-118532        , -38340         )   (-156872        , 231336         )   (74464          , 297792         )   (372256         , -69822         )   (302434         , -611766        )   (-309332        , -691560        )   (-1000892       , 111996         )   (-888896        , 1412802        )   (523906         , 2017458        )   (2541364        , 732564         )   (3273928        , -2441880       )   (832048         , -5616324       )   (-4784276       , -5616324       )   (-10400600      , 0              )   (-10400600      , 10400600       )   (0              , 20058300       )   (20058300       , 20058300       )   (40116600       , 2674440        )   (42791040       , -32093280      )   (10697760       , -71206965      )   (-60509205      , -88590825      )   (-149100030     , -53567460      )   (-202667490     , 52269570       )   (-150397920     , 214433715      )   (64035795       , 370547595      )   (434583390      , 412809750      )   (847393140      , 217792980      )   (1065186120     , -294304320     )   (770881800      , -1081906200    )   (-311024400     , -1912348800    )   (-2223373200    , -2339679600    )   (-4563052800    , -1772955000    )   (-6336007800    , 334492680      )   (-6001515120    , 4177070640     )   (-1824444480    , 9224478720     )   (7400034240     , 13902084900    )   (21302119140    , 15498835380    )   (36800954520    , 10505201904    )   

(0              , 1              )   (1              , -28            )   (-27            , 350            )   (323            , -2548          )   (-2225          , 11753          )   (9528           , -34552         )   (-25024         , 59192          )   (34168          , -35200         )   (-1032          , -57988         )   (-59020         , 80528          )   (21508          , 84728          )   (106236         , -116368        )   (-10132         , -189700        )   (-199832        , 80192          )   (-119640        , 388208         )   (268568         , 223328         )   (491896         , -442078        )   (49818          , -914200        )   (-864382        , -382228        )   (-1246610       , 1112888        )   (-133722        , 2301698        )   (2167976        , 1493552        )   (3661528        , -1808800       )   (1852728        , -5715808       )   (-3863080       , -6448372       )   (-10311452      , -832048        )   (-11143500      , 10400600       )   (-742900        , 20801200       )   (20058300       , 20058300       )   (40116600       , 0              )   (40116600       , -37442160      )   (2674440        , -74884320      )   (-72209880      , -81904725      )   (-154114605     , -28081620      )   (-182196225     , 95532570       )   (-86663655      , 254937060      )   (168273405      , 364831635      )   (533105040      , 306511800      )   (839616840      , -21773640      )   (817843200      , -629600160     )   (188243040      , -1359490440    )   (-1171247400    , -1852788000    )   (-3024035400    , -1601324400    )   (-4625359800    , -116306400     )   (-4741666200    , 2790097800     )   (-1951568400    , 6670500480     )   (4718932080     , 10178585760    )   (14897517840    , 11048923200    )   (25946441040    , 6502050660     )   (32448491700    , -5803283760    )   (26645207940    , -26295752616   )   

(0              , 1              )   (1              , -29            )   (-28            , 377            )   (349            , -2871          )   (-2522          , 13978          )   (11456          , -44080         )   (-32624         , 84216          )   (51592          , -69368         )   (-17776         , -56956         )   (-74732         , 139548         )   (64816          , 63220          )   (128036         , -222604        )   (-94568         , -179568        )   (-274136        , 280024         )   (5888           , 507848         )   (513736         , -45240         )   (468496         , -933974        )   (-465478        , -964018        )   (-1429496       , 482154         )   (-947342        , 2359498        )   (1412156        , 2435420        )   (3847576        , -674424        )   (3173152        , -5470328       )   (-2297176       , -7568536       )   (-9865712       , -2585292       )   (-12451004      , 9479404        )   (-2971600       , 21544100       )   (18572500       , 21544100       )   (40116600       , 0              )   (40116600       , -40116600      )   (0              , -77558760      )   (-77558760      , -77558760      )   (-155117520     , -9694845       )   (-164812365     , 126032985      )   (-38779380      , 277728795      )   (238949415      , 341600715      )   (580550130      , 196558230      )   (777108360      , -226593240     )   (550515120      , -861390480     )   (-310875360     , -1447443360    )   (-1758318720    , -1547733480    )   (-3306052200    , -681540600     )   (-3987592800    , 1422711000     )   (-2564881800    , 4509053400     )   (1944171600     , 7531764000     )   (9475935600     , 8622068880     )   (18098004480    , 5459653680     )   (23557658160    , -3848594640    )   (19709063520    , -19444390380   )   (264673140      , -38251775460   )   (-37987102320   , -52940960556   )   

(0              , 1              )   (1              , -30            )   (-29            , 405            )   (376            , -3220          )   (-2844          , 16500          )   (13656          , -55536         )   (-41880         , 116840         )   (74960          , -120960        )   (-46000         , -39180         )   (-85180         , 214280         )   (129100         , -1596          )   (127504         , -350640        )   (-223136        , -85000         )   (-308136        , 554160         )   (246024         , 501960         )   (747984         , -558976        )   (189008         , -1402470       )   (-1213462       , -498540        )   (-1712002       , 1911650        )   (199648         , 3306840        )   (3506488        , 1023264        )   (4529752        , -4522000       )   (7752           , -8643480       )   (-8635728       , -5271360       )   (-13907088      , 7280420        )   (-6626668       , 21930408       )   (15303740       , 24515700       )   (39819440       , 2971600        )   (42791040       , -40116600      )   (2674440        , -80233200      )   (-77558760      , -77558760      )   (-155117520     , 0              )   (-155117520     , 145422675      )   (-9694845       , 290845350      )   (281150505      , 316508175      )   (597658680      , 102651300      )   (700309980      , -383991900     )   (316318080      , -1003701600    )   (-687383520     , -1411905600    )   (-2099289120    , -1136568000    )   (-3235857120    , 210585240      )   (-3025271880    , 2624511600     )   (-400760280     , 5410303800     )   (5009543520     , 7073935200     )   (12083478720    , 5587592400     )   (17671071120    , -853866720     )   (16817204400    , -12638350800   )   (4178853600     , -27406252800   )   (-23227399200   , -39153453900   )   (-62380853100   , -38516448600   )   (-100897301700  , -14953858236   )   

(0              , 1              )   (1              , -31            )   (-30            , 434            )   (404            , -3596          )   (-3192          , 19344          )   (16152          , -69192         )   (-53040         , 158720         )   (105680         , -195920        )   (-90240         , 6820           )   (-83420         , 299460         )   (216040         , -130696        )   (85344          , -478144        )   (-392800        , 138136         )   (-254664        , 862296         )   (607632         , 255936         )   (863568         , -1306960       )   (-443392        , -1591478       )   (-2034870       , 714922         )   (-1319948       , 3623652        )   (2303704        , 3107192        )   (5410896        , -2483224       )   (2927672        , -9051752       )   (-6124080       , -8651232       )   (-14775312      , 3364368        )   (-11410944      , 21187508       )   (9776564        , 28557076       )   (38333640       , 9211960        )   (47545600       , -36847840      )   (10697760       , -82907640      )   (-72209880      , -82907640      )   (-155117520     , 0              )   (-155117520     , 155117520      )   (0              , 300540195      )   (300540195      , 300540195      )   (601080390      , 35357670       )   (636438060      , -495007380     )   (141430680      , -1084301880    )   (-942871200     , -1320019680    )   (-2262890880    , -724522080     )   (-2987412960    , 962721120      )   (-2024691840    , 3446442360     )   (1421750520     , 5649783480     )   (7071534000     , 5811064080     )   (12882598080    , 2064391680     )   (14946989760    , -6495886320    )   (8451103440     , -18524937840   )   (-10073834400   , -29455555200   )   (-39529389600   , -31585106400   )   (-71114496000   , -15926054700   )   (-87040550700   , 23864404500    )   (-63176146200   , 85943443464    )   

(0              , 1              )   (1              , -32            )   (-31            , 464            )   (433            , -4000          )   (-3567          , 22536          )   (18969          , -85344         )   (-66375         , 211760         )   (145385         , -301600        )   (-156215        , 97060          )   (-59155         , 382880         )   (323725         , -346736        )   (-23011         , -563488        )   (-586499        , 530936         )   (-55563         , 1116960        )   (1061397        , -351696        )   (709701         , -2170528       )   (-1460827       , -1148086       )   (-2608913       , 2749792        )   (140879         , 4943600        )   (5084479        , 803488         )   (5887967        , -7894120       )   (-2006153       , -11979424      )   (-13985577      , -2527152       )   (-16512729      , 18139680       )   (1626951        , 32598452       )   (34225403       , 18780512       )   (53005915       , -29121680      )   (23884235       , -84393440      )   (-60509205      , -93605400      )   (-154114605     , -10697760      )   (-164812365     , 155117520      )   (-9694845       , 310235040      )   (300540195      , 300540195      )   (601080390      , 0              )   (601080390      , -565722720     )   (35357670       , -1131445440    )   (-1096087770    , -1225732560    )   (-2321820330    , -377148480     )   (-2698968810    , 1538368800     )   (-1160600010    , 3950134080     )   (2789534070     , 5471134200     )   (8260668270     , 4228032960     )   (12488701230    , -1260469920    )   (11228231310    , -10818206400   )   (410024910      , -21442876080   )   (-21032851170   , -26976041280   )   (-48008892450   , -19381720800   )   (-67390613250   , 7944283200     )   (-59446330050   , 55188441300    )   (-4257888750    , 110904955200   )   (106647066450   , 149119589664   )   

(0              , 1              )   (1              , -33            )   (-32            , 495            )   (463            , -4433          )   (-3970          , 26103          )   (22133          , -104313        )   (-82180         , 278135         )   (195955         , -446985        )   (-251030        , 253275         )   (2245           , 442035         )   (444280         , -670461        )   (-226181        , -540477        )   (-766658        , 1117435        )   (350777         , 1172523        )   (1523300        , -1413093       )   (110207         , -2880229       )   (-2770022       , 312741         )   (-2457281       , 5358705        )   (2901424        , 4802721        )   (7704145        , -4280991       )   (3423154        , -13782087      )   (-10358933      , -9973271       )   (-20332204      , 11458425       )   (-8873779       , 34652409       )   (25778630       , 30971501       )   (56750131       , -15444891      )   (41305240       , -82127595      )   (-40822355      , -108277675     )   (-149100030     , -33096195      )   (-182196225     , 143416845      )   (-38779380      , 319929885      )   (281150505      , 319929885      )   (601080390      , 0              )   (601080390      , -601080390     )   (0              , -1166803110    )   (-1166803110    , -1166803110    )   (-2333606220    , -129644790     )   (-2463251010    , 1944671850     )   (-518579160     , 4237337610     )   (3718758450     , 5110734090     )   (8829492540     , 2681600130     )   (11511092670    , -4032635310    )   (7478457360     , -13749171150   )   (-6270713790    , -22046437710   )   (-28317151500   , -21852900990   )   (-50170052490   , -5943190110    )   (-56113242600   , 28627171650    )   (-27486070950   , 75334896450    )   (47848825500    , 114634771350   )   (162483596850   , 115162843950   )   (277646440800   , 42472523214    )   

(0              , 1              )   (1              , -34            )   (-33            , 527            )   (494            , -4896          )   (-4402          , 30073          )   (25671          , -126446        )   (-100775        , 360315         )   (259540         , -642940        )   (-383400        , 504305         )   (120905         , 439790         )   (560695         , -1114741       )   (-554046        , -314296        )   (-868342        , 1884093        )   (1015751        , 821746         )   (1837497        , -2936393       )   (-1098896       , -2990436       )   (-4089332       , 3082763        )   (-1006569       , 7815986        )   (6809417        , 1901297        )   (8710714        , -11985136      )   (-3274422       , -17205241      )   (-20479663      , 385662         )   (-20094001      , 31790629       )   (11696628       , 43526188       )   (55222816       , 5192871        )   (60415687       , -72195022      )   (-11779335      , -123432835     )   (-135212170     , -67455320      )   (-202667490     , 116003835      )   (-86663655      , 325613070      )   (238949415      , 358709265      )   (597658680      , 38779380       )   (636438060      , -601080390     )   (35357670       , -1202160780    )   (-1166803110    , -1166803110    )   (-2333606220    , 0              )   (-2333606220    , 2203961430     )   (-129644790     , 4407922860     )   (4278278070     , 4755916770     )   (9034194840     , 1391975640     )   (10426170480    , -6147892410    )   (4278278070     , -15543727980   )   (-11265449910   , -21227628510   )   (-32493078420   , -15775723920   )   (-48268802340   , 6464250510     )   (-41804551830   , 44226862380    )   (2422310550     , 84740414250    )   (87162724800    , 102820967400   )   (189983692200   , 66785945850    )   (256769638050   , -47320752900   )   (209448885150   , -235173917586  )   

(0              , 1              )   (1              , -35            )   (-34            , 560            )   (526            , -5390          )   (-4864          , 34475          )   (29611          , -152117        )   (-122506        , 461090         )   (338584         , -902480        )   (-563896        , 887705         )   (323809         , 318885         )   (642694         , -1675436       )   (-1032742       , 239750         )   (-792992        , 2752435        )   (1959443        , -194005        )   (1765438        , -4773890       )   (-3008452       , -1891540       )   (-4899992       , 7172095        )   (2272103        , 8822555        )   (11094658       , -4908120       )   (6186538        , -20695850      )   (-14509312      , -13930819      )   (-28440131      , 20865325       )   (-7574806       , 51884630       )   (44309824       , 31829560       )   (76139384       , -50029945      )   (26109439       , -132610709     )   (-106501270     , -111653500     )   (-218154770     , 67756850       )   (-150397920     , 318671325      )   (168273405      , 412276725      )   (580550130      , 119759850      )   (700309980      , -558879300     )   (141430680      , -1237518450    )   (-1096087770    , -1237518450    )   (-2333606220    , 0              )   (-2333606220    , 2333606220     )   (0              , 4537567650     )   (4537567650     , 4537567650     )   (9075135300     , 477638700      )   (9552774000     , -7642219200    )   (1910554800     , -16574062890   )   (-14663508090   , -19822006050   )   (-34485514140   , -9962178600    )   (-44447692740   , 16717354500    )   (-27730338240   , 54733052850    )   (27002714610    , 86031414210    )   (113034128820   , 82318103700    )   (195352232520   , 15658242600    )   (211010475120   , -123197746350  )   (87812728770    , -304090390950  )   (-216277662180  , -444622802736  )   

(0              , 1              )   (1              , -36            )   (-35            , 594            )   (559            , -5916          )   (-5357          , 39339          )   (33982          , -181728        )   (-147746        , 583596         )   (435850         , -1241064       )   (-805214        , 1451601        )   (646387         , -4924          )   (641463         , -2318130       )   (-1676667       , 1272492        )   (-404175        , 3545427        )   (3141252        , -2153448       )   (987804         , -6539328       )   (-5551524       , 1116912        )   (-4434612       , 12072087       )   (7637475        , 6550452        )   (14187927       , -16002778      )   (-1814851       , -26882388      )   (-28697239      , 578493         )   (-28118746      , 49305456       )   (21186710       , 59459436       )   (80646146       , -12480264      )   (68165882       , -126169329     )   (-58003447      , -158720148     )   (-216723595     , -5152230       )   (-221875825     , 285911620      )   (64035795       , 469069245      )   (533105040      , 244003320      )   (777108360      , -460790280     )   (316318080      , -1259189280    )   (-942871200     , -1378949130    )   (-2321820330    , -141430680     )   (-2463251010    , 2333606220     )   (-129644790     , 4667212440     )   (4537567650     , 4537567650     )   (9075135300     , 0              )   (9075135300     , -8597496600    )   (477638700      , -17194993200   )   (-16717354500   , -18484617690   )   (-35201972190   , -5158497960    )   (-40360470150   , 24523335540    )   (-15837134610   , 61165047240    )   (45327912630    , 82463391090    )   (127791303720   , 59028699600    )   (186820003320   , -30716025120   )   (156103978200   , -179693989920  )   (-23590011720   , -334208221470  )   (-357798233190  , -391903119720  )   (-749701352910  , -228345140556  )   

(0              , 1              )   (1              , -37            )   (-36            , 629            )   (593            , -6475          )   (-5882          , 44696          )   (38814          , -215710        )   (-176896        , 731342         )   (554446         , -1676914       )   (-1122468       , 2256815        )   (1134347        , -651311        )   (483036         , -2959593       )   (-2476557       , 2949159        )   (472602         , 3949602        )   (4422204        , -5294700       )   (-872496        , -7527132       )   (-8399628       , 6668436        )   (-1731192       , 16506699       )   (14775507       , -1087023       )   (13688484       , -30190705      )   (-16502221      , -25067537      )   (-41569758      , 29275732       )   (-12294026      , 77424202       )   (65130176       , 38272726       )   (103402902      , -93126410      )   (10276492       , -194335211     )   (-184058719     , -100716701     )   (-284775420     , 211571365      )   (-73204055      , 507787445      )   (434583390      , 405033450      )   (839616840      , -289101720     )   (550515120      , -1237898640    )   (-687383520     , -1575507360    )   (-2262890880    , -436077930     )   (-2698968810    , 2180389650     )   (-518579160     , 4796857230     )   (4278278070     , 4796857230     )   (9075135300     , 0              )   (9075135300     , -9075135300    )   (0              , -17672631900   )   (-17672631900   , -17672631900   )   (-35345263800   , -1767263190    )   (-37112526990   , 30043474230    )   (-7069052760    , 64883805690    )   (57814752930    , 77002181850    )   (134816934780   , 37135478460    )   (171952413240   , -68762604120   )   (103189809120   , -217536028440  )   (-114346219320  , -335797968120  )   (-450144187440  , -310618209750  )   (-760762397190  , -34104886530   )   (-794867283720  , 521356212354   )   

(0              , 1              )   (1              , -38            )   (-37            , 665            )   (628            , -7068          )   (-6440          , 50578          )   (44138          , -254524        )   (-210386        , 908238         )   (697852         , -2231360       )   (-1533508       , 3379283        )   (1845775        , -1785658       )   (60117          , -3442629       )   (-3382512       , 5425716        )   (2043204        , 3477000        )   (5520204        , -9716904       )   (-4196700       , -6654636       )   (-10851336      , 15068064       )   (4216728        , 18237891       )   (22454619       , -15862530      )   (6592089        , -43879189      )   (-37287100      , -8565316       )   (-45852416      , 70845490       )   (24993074       , 89718228       )   (114711302      , -26857450      )   (87853852       , -196529312     )   (-108675460     , -204611703     )   (-313287163     , 83342018       )   (-229945145     , 496346785      )   (266401640      , 580991500      )   (847393140      , -29549940      )   (817843200      , -1128718560    )   (-310875360     , -1788413760    )   (-2099289120    , -888123840     )   (-2987412960    , 1826812950     )   (-1160600010    , 4879358460     )   (3718758450     , 5315436390     )   (9034194840     , 518579160      )   (9552774000     , -9075135300    )   (477638700      , -18150270600   )   (-17672631900   , -17672631900   )   (-35345263800   , 0              )   (-35345263800   , 33578000610    )   (-1767263190    , 67156001220    )   (65388738030    , 71952858450    )   (137341596480   , 19187428920    )   (156529025400   , -97681456320   )   (58847569080    , -240715017360  )   (-181867448280  , -320725837560  )   (-502593285840  , -221451748800  )   (-724045034640  , 139525977690   )   (-584519056950  , 726657510660   )   (142138453710   , 1316223496074  )   

(0              , 1              )   (1              , -39            )   (-38            , 702            )   (664            , -7696          )   (-7032          , 57018          )   (49986          , -298662        )   (-248676        , 1118624        )   (869948         , -2929212       )   (-2059264       , 4912791        )   (2853527        , -3631433       )   (-777906        , -3502746       )   (-4280652       , 8808228        )   (4527576        , 1433796        )   (5961372        , -15237108      )   (-9275736       , -2457936       )   (-11733672      , 25919400       )   (14185728       , 14021163       )   (28206891       , -38317149      )   (-10110258      , -50471278      )   (-60581536      , 28721784       )   (-31859752      , 116697906      )   (84838154       , 64725154       )   (149563308      , -141568752     )   (7994556        , -284383164     )   (-276388608     , -95936243      )   (-372324851     , 396629181      )   (24304330       , 726291930      )   (750596260      , 314589860      )   (1065186120     , -876943080     )   (188243040      , -1946561760    )   (-1758318720    , -1477538400    )   (-3235857120    , 1211165280     )   (-2024691840    , 4814225910     )   (2789534070     , 6039958470     )   (8829492540     , 1596677940     )   (10426170480    , -8515615680    )   (1910554800     , -18627909300   )   (-16717354500   , -18627909300   )   (-35345263800   , 0              )   (-35345263800   , 35345263800    )   (0              , 68923264410    )   (68923264410    , 68923264410    )   (137846528820   , 6564120420     )   (144410649240   , -118154167560  )   (26256481680    , -254210481720  )   (-227954000040  , -299562586440  )   (-527516586480  , -138858389280  )   (-666374975760  , 281141537040   )   (-385233438720  , 863571012330   )   (478337573610   , 1311176567610  )   (1789514141220  , 1174085042364  )   

(0              , 1              )   (1              , -40            )   (-39            , 740            )   (701            , -8360          )   (-7659          , 64050          )   (56391          , -348648        )   (-292257        , 1367300        )   (1075043        , -3799160       )   (-2724117       , 6972055        )   (4247938        , -6484960       )   (-2237022       , -2724840       )   (-4961862       , 13088880       )   (8127018        , -3093780       )   (5033238        , -21198480      )   (-16165242      , 6817800        )   (-9347442       , 37653072       )   (28305630       , -164565        )   (28141065       , -66524040      )   (-38382975      , -40361020      )   (-78743995      , 89303320       )   (10559325       , 148557658      )   (159116983      , -20113000      )   (139003983      , -291132060     )   (-152128077     , -292377720     )   (-444505797     , 180452365      )   (-264053432     , 768954032      )   (504900600      , 701987600      )   (1206888200     , -436006400     )   (770881800      , -1942129200    )   (-1171247400    , -2134804800    )   (-3306052200    , 280780320      )   (-3025271880    , 4447022400     )   (1421750520     , 6838917750     )   (8260668270     , 3250424400     )   (11511092670    , -7232814600    )   (4278278070     , -18941786160   )   (-14663508090   , -20538464100   )   (-35201972190   , -1910554800    )   (-37112526990   , 35345263800    )   (-1767263190    , 70690527600    )   (68923264410    , 68923264410    )   (137846528820   , 0              )   (137846528820   , -131282408400  )   (6564120420     , -262564816800  )   (-256000696380  , -280466963400  )   (-536467659780  , -71608586400   )   (-608076246180  , 388658197200   )   (-219418048980  , 947516512800   )   (728098463820   , 1248804451050  )   (1976902914870  , 832838994000   )   (2809741908870  , -615429098856  )   

(0              , 1              )   (1              , -41            )   (-40            , 779            )   (739            , -9061          )   (-8322          , 71709          )   (63387          , -405039        )   (-341652        , 1659557        )   (1317905        , -4874203       )   (-3556298       , 9696172        )   (6139874        , -10732898      )   (-4593024       , -487818        )   (-5080842       , 18050742       )   (12969900       , -11220798      )   (1749102        , -26231718      )   (-24482616      , 22983042       )   (-1499574       , 47000514       )   (45500940       , -28470195      )   (17030745       , -94665105      )   (-77634360      , -1978045       )   (-79612405      , 168047315      )   (88434910       , 137998333      )   (226433243      , -179229983     )   (47203260       , -430136043     )   (-382932783     , -140249643     )   (-523182426     , 624958162      )   (101775736      , 1033007464     )   (1134783200     , 197087000      )   (1331870200     , -1642894600    )   (-311024400     , -2713011000    )   (-3024035400    , -963557400     )   (-3987592800    , 3586832520     )   (-400760280     , 7472294280     )   (7071534000     , 5417167230     )   (12488701230    , -5010243870    )   (7478457360     , -18743907270   )   (-11265449910   , -23220064230   )   (-34485514140   , -5874956010    )   (-40360470150   , 33291417390    )   (-7069052760    , 72457790790    )   (65388738030    , 72457790790    )   (137846528820   , 0              )   (137846528820   , -137846528820  )   (0              , -269128937220  )   (-269128937220  , -269128937220  )   (-538257874440  , -24466267020   )   (-562724141460  , 464859073380   )   (-97865068080   , 996734443380   )   (898869375300   , 1166934561780  )   (2065803937080  , 520705987230   )   (2586509924310  , -1144063920870 )   (1442446003440  , -3425171007726 )   

(0              , 1              )   (1              , -42            )   (-41            , 819            )   (778            , -9800          )   (-9022          , 80031          )   (71009          , -468426        )   (-397417        , 2001209        )   (1603792        , -6192108       )   (-4588316       , 13252470       )   (8664154        , -16872772      )   (-8208618       , 4105206        )   (-4103412       , 23131584       )   (19028172       , -24190698      )   (-5162526       , -27980820      )   (-33143346      , 47465658       )   (14322312       , 48500088       )   (62822400       , -73971135      )   (-11148735      , -111695850     )   (-122844585     , 75656315       )   (-47188270      , 247659720      )   (200471450      , 49563423       )   (250034873      , -405663226     )   (-155628353     , -477339303     )   (-632967656     , 242683140      )   (-390284516     , 1148140588     )   (757856072      , 931231728      )   (1689087800     , -937696200     )   (751391600      , -2974764800    )   (-2223373200    , -2401986600    )   (-4625359800    , 2060478000     )   (-2564881800    , 7574425320     )   (5009543520     , 7873054560     )   (12882598080    , -1654366770    )   (11228231310    , -17498945100   )   (-6270713790    , -26222364630   )   (-32493078420   , -11954614320   )   (-44447692740   , 28610558130    )   (-15837134610   , 73651887540    )   (57814752930    , 79526843550    )   (137341596480   , 7069052760     )   (144410649240   , -137846528820  )   (6564120420     , -275693057640  )   (-269128937220  , -269128937220  )   (-538257874440  , 0              )   (-538257874440  , 513791607420   )   (-24466267020   , 1027583214840  )   (1003116947820  , 1094599511460  )   (2097716459280  , 268065186480   )   (2365781645760  , -1545097949850 )   (820683695910   , -3730573845180 )   (-2909890149270 , -4867617011166 )   

(0              , 1              )   (1              , -43            )   (-42            , 860            )   (818            , -10578         )   (-9760          , 89053          )   (79293          , -539435        )   (-460142        , 2398626        )   (1938484        , -7795900       )   (-5857416       , 17840786       )   (11983370       , -25536926      )   (-13553556      , 12313824       )   (-1239732       , 27234996       )   (25995264       , -43218870      )   (-17223606      , -22818294      )   (-40041900      , 80609004       )   (40567104       , 34177776       )   (74744880       , -136793535     )   (-62048655      , -100547115     )   (-162595770     , 198500900      )   (35905130       , 294847990      )   (330753120      , -150908027     )   (179845093      , -655698099     )   (-475853006     , -321710950     )   (-797563956     , 875650796      )   (78086840       , 1538425104     )   (1616511944     , 173375656      )   (1789887600     , -2626784000    )   (-836896400     , -3726156400    )   (-4563052800    , -178613400     )   (-4741666200    , 6685837800     )   (1944171600     , 10139307120    )   (12083478720    , 2863511040     )   (14946989760    , -14536964850   )   (410024910      , -28727176410   )   (-28317151500   , -19951650840   )   (-48268802340   , 20538464100    )   (-27730338240   , 73058250870    )   (45327912630    , 89489022150    )   (134816934780   , 21712090620    )   (156529025400   , -130272543720  )   (26256481680    , -282257178060  )   (-256000696380  , -282257178060  )   (-538257874440  , 0              )   (-538257874440  , 538257874440   )   (0              , 1052049481860  )   (1052049481860  , 1052049481860  )   (2104098963720  , 91482563640    )   (2195581527360  , -1829651272800 )   (365930254560   , -3910879595610 )   (-3544949341050 , -4551257541090 )   (-8096206882140 , -1957726861896 )   

